0.000000	0.000000	0.000000
-0.932124	-0.138094	0.142069
-1.054494	-0.149219	-0.000457
-0.544492	-0.238167	-0.169474
-0.174922	-0.331187	-0.279439
-0.832173	-0.198811	-0.200952
-0.780074	-0.213170	-0.304255
-0.253197	-0.440312	-0.400785
-0.167228	-0.468838	-0.355436
-2.282428	0.267181	-0.340831
-1.671939	0.079273	-0.323941
-2.724749	0.454077	-0.348416
-4.407470	1.350992	-0.499668
-5.080521	1.615919	-0.376192
-3.297388	0.685073	-0.479846
-4.086507	1.193541	-0.550954
-4.167353	1.243622	-0.578097
-4.618602	1.459222	-0.454678
-2.558519	0.771397	-0.330797
-0.658880	0.420858	-0.177840
-2.055939	0.704392	-0.196362
-2.413742	0.734990	-0.112934
-1.816728	0.701594	-0.023579
-0.320150	0.820135	0.068806
-0.082794	0.813878	-0.012178
-0.182917	0.812329	-0.056533
0.211634	0.752038	-0.182871
-0.480536	0.866647	-0.179401
-1.904487	1.256772	-0.263211
-2.263048	1.343677	-0.238009
-3.608054	1.760480	-0.296227
-2.690514	1.566307	-0.204433
-3.389918	1.807859	-0.352577
-4.214361	2.109421	-0.336748
-3.790141	1.946222	-0.367182
-3.744131	1.956656	-0.251764
-5.183219	2.397720	-0.300085
-4.826242	2.290231	-0.331840
-4.302318	2.106099	-0.317463
-2.769694	1.739822	-0.243575
-2.929780	1.760616	-0.234412
-3.487822	1.919195	-0.288716
-3.138551	1.766873	-0.337509
-2.143257	1.453286	-0.295276
-3.459273	1.787041	-0.245277
-0.582764	1.126140	-0.226273
-1.046882	1.225461	-0.206568
0.274742	0.873922	-0.263095
2.563742	0.290642	-0.250702
1.967746	0.442547	-0.257597
3.355725	0.156357	-0.212581
2.376193	0.336538	-0.180099
1.900426	0.468764	-0.226707
1.848691	0.479950	-0.280966
1.586361	0.588805	-0.346570
1.857606	0.476722	-0.391397
2.541182	0.136744	-0.448216
0.271549	1.062547	-0.385984
0.877850	0.813881	-0.346135
0.682106	0.912413	-0.458855
0.541800	0.963392	-0.315567
0.824613	0.867491	-0.333483
0.398581	1.004107	-0.293613
-0.571426	1.305737	-0.289085
-0.571628	1.312386	-0.235172
-0.673901	1.331819	-0.242614
-0.378312	1.259910	-0.192541
0.762570	1.197127	-0.047874
-1.058176	1.323320	-0.072168
0.018153	1.347769	0.026219
0.375533	1.350890	0.045854
0.750556	1.383221	0.075952
0.210790	1.250008	0.257312
