0.000000	0.000000	0.000000
-0.204582	-0.031479	0.100617
-1.323939	0.034514	-0.057625
-1.503510	0.013198	0.007943
-0.988582	-0.007896	-0.051467
-1.658649	0.069934	-0.124631
-2.198533	0.175959	-0.182223
-1.612862	-0.037654	-0.325062
-3.321198	0.605918	-0.370653
-3.385965	0.606705	-0.301132
-3.996310	0.835642	-0.366557
-3.685029	0.665381	-0.505187
-5.316392	1.394128	-0.430045
-6.094108	1.622871	-0.286122
-5.113694	1.208528	-0.392000
-3.143833	0.817530	-0.191545
-3.291789	0.828640	-0.072017
-3.449155	0.830982	0.095725
-4.441893	0.843474	-0.023694
-2.687367	0.762172	-0.042030
-1.263638	0.736218	-0.009397
-2.248440	0.738972	-0.003729
-2.580572	0.747481	-0.004178
-1.008631	0.905411	0.091353
0.725518	1.061952	0.089159
2.237506	1.444690	0.243333
3.312262	1.837429	0.367921
2.410895	1.226326	0.595364
2.416844	1.241270	0.612915
2.582663	1.332172	0.499373
1.597904	0.870557	0.439038
2.055676	1.058086	0.403755
0.393952	0.527087	0.298905
-0.610477	0.199427	0.320806
-0.519244	0.222565	0.319121
-0.842708	0.105327	0.346715
-1.208124	-0.014420	0.322819
-0.959651	0.103448	0.427751
-1.369282	-0.115939	0.495102
-0.076468	0.785520	0.600527
-1.408045	-0.132702	0.604626
-0.285237	0.802397	0.686130
-0.386726	0.694217	0.690957
-0.353716	0.706005	0.713430
-1.158050	-0.062867	0.767627
-1.145854	-0.052803	0.744265
-1.808869	-0.540660	0.641582
-0.377146	0.347840	0.559532
-0.863194	0.091721	0.465828
-1.324577	-0.195462	0.553273
-0.916390	0.056448	0.571548
-0.607832	0.206700	0.439683
0.315174	0.570974	0.374601
0.274885	0.561344	0.221291
0.322025	0.570018	0.131500
-0.542759	0.504720	0.062144
-0.227175	0.521620	0.041166
0.374390	0.568971	0.080030
0.400565	0.553433	0.052664
-1.000266	0.621496	-0.045893
1.302577	0.243449	-0.161058
1.118726	0.288011	-0.275761
0.844323	0.383885	-0.323437
0.667782	0.488488	-0.425085
1.435543	0.181018	-0.380115
1.247528	0.227918	-0.273830
1.168299	0.247076	-0.289327
2.900441	-0.412903	-0.360572
1.849051	-0.182732	-0.219799
1.475023	-0.134965	-0.096857
0.994684	-0.037487	-0.189542
1.059332	-0.000463	0.086826
0.196307	-0.098489	0.100457
-1.015334	-0.086076	-0.020243
-0.605603	-0.113430	-0.071569
-1.347412	-0.126042	0.029793
-0.383588	-0.137481	-0.007885
-0.354772	-0.128959	0.039390
1.039183	0.169202	0.201561
2.025696	0.342037	0.172692
2.369373	0.368081	0.098829
2.210628	0.397248	-0.127034
3.275130	0.239712	-0.143936
2.247483	0.537506	-0.298624
1.788448	0.714810	-0.346726
-0.452158	1.627878	-0.385568
-0.417055	1.601256	-0.493202
-0.849326	1.933892	-0.655032
-0.952957	1.987061	-0.518569
-1.986627	2.574595	-0.526324
-0.667304	1.888933	-0.489700
0.297710	1.167147	-0.640495
0.789646	0.821202	-0.601475
1.298876	0.533127	-0.525438
0.865262	0.832907	-0.584394
0.572063	1.050894	-0.620841
0.999919	0.811495	-0.516458
0.685790	1.009075	-0.554011
0.080926	1.478701	-0.659410
0.711416	0.890978	-0.754618
-0.022884	1.648104	-0.808863
-0.343142	1.853031	-0.558595
-0.468538	1.919550	-0.475332
-0.584624	1.959594	-0.368641
0.025805	1.694090	-0.388887
-1.777346	2.379283	-0.373241
-2.667225	2.803981	-0.429181
-2.579824	2.724416	-0.596956
-1.876703	2.269182	-0.585384
-2.416181	2.577684	-0.530665
-2.775146	2.747318	-0.410938
-3.668362	3.005840	-0.285544
-2.007945	2.455824	-0.315860
-1.941773	2.444653	-0.360143
-2.311398	2.630068	-0.446185
-3.217747	3.017079	-0.403397
-3.411112	3.082799	-0.373079
-1.958386	2.466063	-0.395852
-3.015828	2.933840	-0.410291
-1.716556	2.473378	-0.340523
-1.932495	2.545981	-0.364024
-2.930493	2.895026	-0.335700
-2.309127	2.757751	-0.218228
-2.223913	2.722307	-0.373970
-2.313977	2.743169	-0.288013
-1.665310	2.491408	-0.359469
-1.180259	2.302486	-0.343282
-1.958480	2.590300	-0.350946
-4.162415	3.418484	-0.357008
-3.562620	3.205413	-0.327978
-3.359781	3.134912	-0.347614
-2.297892	2.636938	-0.440172
-2.904952	2.824341	-0.309582
-3.752298	2.923280	-0.125460
-1.803691	2.466886	-0.230931
-1.527462	2.377794	-0.250741
-1.316666	2.329370	-0.257682
-1.881144	2.495338	-0.255947
-0.488168	1.988431	-0.350514
-1.316626	2.346423	-0.427202
-1.307568	2.355753	-0.412858
-1.091855	2.271145	-0.384748
-0.509785	2.099228	-0.283715
-0.924193	2.237478	-0.316759
-1.632831	2.532776	-0.405528
-2.349038	2.850632	-0.393676
-3.240022	3.186814	-0.366474
-2.551508	2.929221	-0.347527
-0.989289	2.642963	-0.187583
-0.796497	2.622034	-0.111026
-0.509911	2.577973	-0.158759
-1.507824	2.887245	-0.294966
-1.253139	2.810165	-0.239706
-2.053016	3.049254	-0.299310
-2.013656	3.011156	-0.458088
-3.639830	3.969527	-0.541690
-5.193995	4.790997	-0.496747
-6.715774	5.614143	-0.496797
-6.785949	5.638557	-0.465645
-7.600602	6.108008	-0.515477
-6.999794	5.863680	-0.384610
-7.858826	6.322225	-0.474011
-8.117636	6.426609	-0.428596
-7.261205	6.102814	-0.358696
-5.074627	5.336743	-0.348402
-5.527720	5.467564	-0.307888
-5.303694	5.401693	-0.344280
-3.308635	4.988986	-0.201047
-4.217311	5.020726	-0.044066
-3.636307	4.882014	-0.210146
-2.333049	4.590785	-0.222491
-2.074303	4.485871	-0.363321
-0.061792	4.103726	-0.184181
-1.008069	4.337813	-0.230962
-0.503360	4.171252	-0.321730
-1.584893	4.295608	-0.118321
-0.357688	4.144286	-0.134075
0.006271	4.045812	-0.251114
1.086960	3.756464	-0.258936
2.336834	3.361455	-0.317014
2.319006	3.364285	-0.171178
1.813100	3.476659	-0.210253
2.004151	3.429111	-0.202261
3.431446	3.247671	-0.132598
3.738270	3.272524	0.078794
2.148083	3.431824	-0.100121
0.584745	3.749316	-0.200621
-0.129363	3.898257	-0.203811
-0.366791	3.937734	-0.188753
0.282652	3.824260	-0.150822
0.153223	3.873789	-0.204545
-2.895531	4.173859	-0.094398
-2.656040	4.161386	-0.066055
-0.764922	3.972585	-0.095017
-0.359717	4.014589	0.079193
-1.400333	3.918037	0.097385
0.224224	3.941062	0.016168
-0.514717	3.975912	-0.053008
-2.040267	3.994186	-0.008978
-0.087707	4.354313	0.186841
