2	5.431390
10	6.988787
21	7.770484
41	8.580708
71	9.349686
112	10.295782
161	11.180978
202	11.802035
248	12.513187
292	13.221054
341	13.952498
388	14.699740
429	15.259885
475	16.015470
528	16.772543
575	17.347786
625	17.997082
686	18.827861
741	19.476857
803	20.229951
872	21.041223
936	21.783095
1014	22.629940
1087	23.350350
1144	23.934357
1211	24.664151
1284	25.406687
1344	25.999534
1411	26.626176
1485	27.338477
1548	27.953257
1629	28.829657
1718	29.726771
1817	30.630350
1929	31.653472
2031	32.561449
2111	33.238765
2193	33.915685
2280	34.646105
2372	35.326570
2462	35.982532
2552	36.650113
2649	37.444569
2737	38.155454
2838	38.991493
2944	39.817147
3065	40.795982
3189	41.758744
3274	42.375055
3367	43.065450
3489	44.011489
3593	44.812337
3711	45.639593
3829	46.475897
3948	47.313625
4060	48.138878
4165	48.884063
4295	49.768245
4437	50.791967
4576	51.753435
4702	52.579768
4850	53.541393
4973	54.291694
5108	55.153291
5214	55.773042
5325	56.404773
5469	57.167093
5607	57.953326
5731	58.687226
5863	59.384156
5990	60.075450
6111	60.702176
6213	61.186211
6314	61.666272
6420	62.190279
6529	62.745342
6641	63.334838
6754	63.880815
6857	64.395469
6964	64.933996
7068	65.459435
7199	66.140934
7320	66.771405
7426	67.303518
7527	67.778302
7627	68.289054
7725	68.836478
7838	69.433777
7958	70.059719
8056	70.562318
