E0=0.568652	epsilon=0.030000
-2.820000	0.048113
-2.808000	0.049332
-2.796000	0.050574
-2.784000	0.051839
-2.772000	0.053128
-2.760000	0.054441
-2.748000	0.055778
-2.736000	0.057140
-2.724000	0.058526
-2.712000	0.059937
-2.700000	0.061373
-2.688000	0.062834
-2.676000	0.064320
-2.664000	0.065832
-2.652000	0.067370
-2.640000	0.068934
-2.628000	0.070524
-2.616000	0.072140
-2.604000	0.073783
-2.592000	0.075453
-2.580000	0.077149
-2.568000	0.078872
-2.556000	0.080623
-2.544000	0.082400
-2.532000	0.084205
-2.520000	0.086038
-2.508000	0.087898
-2.496000	0.089786
-2.484000	0.091702
-2.472000	0.093646
-2.460000	0.095618
-2.448000	0.097618
-2.436000	0.099647
-2.424000	0.101703
-2.412000	0.103789
-2.400000	0.105902
-2.388000	0.108044
-2.376000	0.110215
-2.364000	0.112414
-2.352000	0.114642
-2.340000	0.116898
-2.328000	0.119184
-2.316000	0.121497
-2.304000	0.123840
-2.292000	0.126211
-2.280000	0.128611
-2.268000	0.131039
-2.256000	0.133496
-2.244000	0.135981
-2.232000	0.138495
-2.220000	0.141038
-2.208000	0.143608
-2.196000	0.146207
-2.184000	0.148834
-2.172000	0.151489
-2.160000	0.154172
-2.148000	0.156883
-2.136000	0.159621
-2.124000	0.162388
-2.112000	0.165181
-2.100000	0.168002
-2.088000	0.170849
-2.076000	0.173724
-2.064000	0.176626
-2.052000	0.179553
-2.040000	0.182508
-2.028000	0.185488
-2.016000	0.188494
-2.004000	0.191526
-1.992000	0.194584
-1.980000	0.197666
-1.968000	0.200773
-1.956000	0.203905
-1.944000	0.207062
-1.932000	0.210242
-1.920000	0.213446
-1.908000	0.216673
-1.896000	0.219924
-1.884000	0.223198
-1.872000	0.226493
-1.860000	0.229811
-1.848000	0.233151
-1.836000	0.236512
-1.824000	0.239894
-1.812000	0.243297
-1.800000	0.246720
-1.788000	0.250163
-1.776000	0.253625
-1.764000	0.257106
-1.752000	0.260606
-1.740000	0.264123
-1.728000	0.267659
-1.716000	0.271212
-1.704000	0.274781
-1.692000	0.278367
-1.680000	0.281968
-1.668000	0.285585
-1.656000	0.289217
-1.644000	0.292863
-1.632000	0.296523
-1.620000	0.300196
-1.608000	0.303882
-1.596000	0.307580
-1.584000	0.311290
-1.572000	0.315011
-1.560000	0.318743
-1.548000	0.322484
-1.536000	0.326235
-1.524000	0.329995
-1.512000	0.333764
-1.500000	0.337540
-1.488000	0.341323
-1.476000	0.345113
-1.464000	0.348908
-1.452000	0.352709
-1.440000	0.356515
-1.428000	0.360325
-1.416000	0.364138
-1.404000	0.367954
-1.392000	0.371772
-1.380000	0.375592
-1.368000	0.379413
-1.356000	0.383234
-1.344000	0.387055
-1.332000	0.390875
-1.320000	0.394693
-1.308000	0.398509
-1.296000	0.402321
-1.284000	0.406130
-1.272000	0.409935
-1.260000	0.413735
-1.248000	0.417529
-1.236000	0.421317
-1.224000	0.425097
-1.212000	0.428870
-1.200000	0.432635
-1.188000	0.436391
-1.176000	0.440136
-1.164000	0.443872
-1.152000	0.447596
-1.140000	0.451308
-1.128000	0.455008
-1.116000	0.458695
-1.104000	0.462368
-1.092000	0.466026
-1.080000	0.469669
-1.068000	0.473296
-1.056000	0.476907
-1.044000	0.480500
-1.032000	0.484075
-1.020000	0.487631
-1.008000	0.491169
-0.996000	0.494686
-0.984000	0.498182
-0.972000	0.501657
-0.960000	0.505110
-0.948000	0.508541
-0.936000	0.511948
-0.924000	0.515331
-0.912000	0.518689
-0.900000	0.522022
-0.888000	0.525329
-0.876000	0.528609
-0.864000	0.531862
-0.852000	0.535087
-0.840000	0.538284
-0.828000	0.541451
-0.816000	0.544588
-0.804000	0.547695
-0.792000	0.550771
-0.780000	0.553815
-0.768000	0.556827
-0.756000	0.559806
-0.744000	0.562751
-0.732000	0.565663
-0.720000	0.568540
-0.708000	0.571381
-0.696000	0.574187
-0.684000	0.576956
-0.672000	0.579688
-0.660000	0.582383
-0.648000	0.585040
-0.636000	0.587658
-0.624000	0.590237
-0.612000	0.592776
-0.600000	0.595276
-0.588000	0.597734
-0.576000	0.600152
-0.564000	0.602527
-0.552000	0.604861
-0.540000	0.607152
-0.528000	0.609400
-0.516000	0.611604
-0.504000	0.613764
-0.492000	0.615880
-0.480000	0.617951
-0.468000	0.619977
-0.456000	0.621957
-0.444000	0.623891
-0.432000	0.625778
-0.420000	0.627618
-0.408000	0.629411
-0.396000	0.631157
-0.384000	0.632854
-0.372000	0.634503
-0.360000	0.636103
-0.348000	0.637654
-0.336000	0.639156
-0.324000	0.640608
-0.312000	0.642010
-0.300000	0.643362
-0.288000	0.644663
-0.276000	0.645914
-0.264000	0.647113
-0.252000	0.648261
-0.240000	0.649358
-0.228000	0.650402
-0.216000	0.651395
-0.204000	0.652335
-0.192000	0.653223
-0.180000	0.654059
-0.168000	0.654841
-0.156000	0.655571
-0.144000	0.656247
-0.132000	0.656871
-0.120000	0.657440
-0.108000	0.657957
-0.096000	0.658420
-0.084000	0.658829
-0.072000	0.659184
-0.060000	0.659486
-0.048000	0.659733
-0.036000	0.659927
-0.024000	0.660067
-0.012000	0.660152
0.000000	0.660184
0.012000	0.660161
0.024000	0.660085
0.036000	0.659954
0.048000	0.659769
0.060000	0.659531
0.072000	0.659238
0.084000	0.658892
0.096000	0.658492
0.108000	0.658038
0.120000	0.657530
0.132000	0.656969
0.144000	0.656355
0.156000	0.655687
0.168000	0.654966
0.180000	0.654193
0.192000	0.653366
0.204000	0.652487
0.216000	0.651555
0.228000	0.650571
0.240000	0.649535
0.252000	0.648448
0.264000	0.647308
0.276000	0.646117
0.288000	0.644875
0.300000	0.643583
0.312000	0.642239
0.324000	0.640845
0.336000	0.639402
0.348000	0.637908
0.360000	0.636365
0.372000	0.634773
0.384000	0.633132
0.396000	0.631443
0.408000	0.629705
0.420000	0.627920
0.432000	0.626088
0.444000	0.624208
0.456000	0.622282
0.468000	0.620310
0.480000	0.618292
0.492000	0.616229
0.504000	0.614120
0.516000	0.611967
0.528000	0.609770
0.540000	0.607530
0.552000	0.605246
0.564000	0.602919
0.576000	0.600550
0.588000	0.598140
0.600000	0.595688
0.612000	0.593196
0.624000	0.590663
0.636000	0.588091
0.648000	0.585479
0.660000	0.582828
0.672000	0.580140
0.684000	0.577414
0.696000	0.574651
0.708000	0.571851
0.720000	0.569016
0.732000	0.566145
0.744000	0.563239
0.756000	0.560299
0.768000	0.557326
0.780000	0.554319
0.792000	0.551281
0.804000	0.548210
0.816000	0.545108
0.828000	0.541976
0.840000	0.538813
0.852000	0.535622
0.864000	0.532402
0.876000	0.529153
0.888000	0.525877
0.900000	0.522575
0.912000	0.519246
0.924000	0.515892
0.936000	0.512513
0.948000	0.509110
0.960000	0.505684
0.972000	0.502234
0.984000	0.498763
0.996000	0.495270
1.008000	0.491756
1.020000	0.488222
1.032000	0.484669
1.044000	0.481097
1.056000	0.477507
1.068000	0.473899
1.080000	0.470275
1.092000	0.466634
1.104000	0.462978
1.116000	0.459308
1.128000	0.455623
1.140000	0.451926
1.152000	0.448215
1.164000	0.444493
1.176000	0.440760
1.188000	0.437016
1.200000	0.433262
1.212000	0.429498
1.224000	0.425727
1.236000	0.421947
1.248000	0.418161
1.260000	0.414368
1.272000	0.410569
1.284000	0.406765
1.296000	0.402956
1.308000	0.399144
1.320000	0.395329
1.332000	0.391511
1.344000	0.387692
1.356000	0.383871
1.368000	0.380050
1.380000	0.376229
1.392000	0.372409
1.404000	0.368590
1.416000	0.364774
1.428000	0.360960
1.440000	0.357150
1.452000	0.353343
1.464000	0.349541
1.476000	0.345745
1.488000	0.341954
1.500000	0.338170
1.512000	0.334392
1.524000	0.330623
1.536000	0.326861
1.548000	0.323109
1.560000	0.319365
1.572000	0.315632
1.584000	0.311909
1.596000	0.308198
1.608000	0.304497
1.620000	0.300809
1.632000	0.297134
1.644000	0.293472
1.656000	0.289824
1.668000	0.286190
1.680000	0.282570
1.692000	0.278966
1.704000	0.275378
1.716000	0.271805
1.728000	0.268250
1.740000	0.264711
1.752000	0.261191
1.764000	0.257688
1.776000	0.254204
1.788000	0.250738
1.800000	0.247292
1.812000	0.243866
1.824000	0.240460
1.836000	0.237074
1.848000	0.233710
1.860000	0.230366
1.872000	0.227045
1.884000	0.223745
1.896000	0.220468
1.908000	0.217214
1.920000	0.213982
1.932000	0.210774
1.944000	0.207590
1.956000	0.204430
1.968000	0.201294
1.980000	0.198182
1.992000	0.195096
2.004000	0.192034
2.016000	0.188998
2.028000	0.185987
2.040000	0.183003
2.052000	0.180044
2.064000	0.177112
2.076000	0.174206
2.088000	0.171327
2.100000	0.168474
2.112000	0.165649
2.124000	0.162851
2.136000	0.160081
2.148000	0.157337
2.160000	0.154622
2.172000	0.151934
2.184000	0.149275
2.196000	0.146643
2.208000	0.144039
2.220000	0.141464
2.232000	0.138917
2.244000	0.136398
2.256000	0.133908
2.268000	0.131447
2.280000	0.129014
2.292000	0.126609
2.304000	0.124233
2.316000	0.121886
2.328000	0.119567
2.340000	0.117277
2.352000	0.115016
2.364000	0.112783
2.376000	0.110579
2.388000	0.108404
2.400000	0.106257
2.412000	0.104139
2.424000	0.102049
2.436000	0.099987
2.448000	0.097954
2.460000	0.095950
2.472000	0.093973
2.484000	0.092024
2.496000	0.090104
2.508000	0.088211
2.520000	0.086346
2.532000	0.084509
2.544000	0.082699
2.556000	0.080917
2.568000	0.079162
2.580000	0.077434
2.592000	0.075734
2.604000	0.074060
2.616000	0.072412
2.628000	0.070792
2.640000	0.069197
2.652000	0.067629
2.664000	0.066087
2.676000	0.064570
2.688000	0.063080
2.700000	0.061614
2.712000	0.060174
2.724000	0.058759
2.736000	0.057369
2.748000	0.056003
2.760000	0.054662
2.772000	0.053345
2.784000	0.052052
2.796000	0.050783
2.808000	0.049537
2.820000	0.048315
2.832000	0.047115
2.844000	0.045938
2.856000	0.044784
2.868000	0.043653
2.880000	0.042543
2.892000	0.041455
2.904000	0.040389
2.916000	0.039344
2.928000	0.038320
2.940000	0.037317
2.952000	0.036335
2.964000	0.035373
2.976000	0.034431
2.988000	0.033508
3.000000	0.032606
3.012000	0.031722
3.024000	0.030858
3.036000	0.030012
3.048000	0.029185
3.060000	0.028376
3.072000	0.027585
3.084000	0.026812
3.096000	0.026056
3.108000	0.025318
3.120000	0.024596
3.132000	0.023891
3.144000	0.023202
3.156000	0.022530
3.168000	0.021873
3.180000	0.021232
3.192000	0.020607
3.204000	0.019996
3.216000	0.019400
3.228000	0.018819
3.240000	0.018252
3.252000	0.017700
3.264000	0.017161
3.276000	0.016635
3.288000	0.016123
3.300000	0.015625
3.312000	0.015139
3.324000	0.014665
3.336000	0.014204
3.348000	0.013755
3.360000	0.013318
3.372000	0.012892
3.384000	0.012478
3.396000	0.012075
3.408000	0.011683
3.420000	0.011302
3.432000	0.010931
3.444000	0.010571
3.456000	0.010221
3.468000	0.009880
3.480000	0.009549
3.492000	0.009228
3.504000	0.008916
3.516000	0.008612
3.528000	0.008318
3.540000	0.008032
3.552000	0.007755
3.564000	0.007485
3.576000	0.007224
3.588000	0.006971
3.600000	0.006725
3.612000	0.006487
3.624000	0.006256
3.636000	0.006032
3.648000	0.005815
3.660000	0.005605
3.672000	0.005401
3.684000	0.005204
3.696000	0.005013
3.708000	0.004828
3.720000	0.004649
3.732000	0.004476
3.744000	0.004309
3.756000	0.004147
3.768000	0.003990
3.780000	0.003838
3.792000	0.003692
3.804000	0.003550
3.816000	0.003414
3.828000	0.003281
3.840000	0.003154
3.852000	0.003030
3.864000	0.002911
3.876000	0.002796
3.888000	0.002685
3.900000	0.002578
3.912000	0.002475
3.924000	0.002376
3.936000	0.002279
3.948000	0.002187
3.960000	0.002098
3.972000	0.002012
3.984000	0.001929
3.996000	0.001849
4.008000	0.001772
4.020000	0.001698
4.032000	0.001627
4.044000	0.001558
4.056000	0.001492
4.068000	0.001428
4.080000	0.001367
4.092000	0.001309
4.104000	0.001252
4.116000	0.001198
4.128000	0.001146
4.140000	0.001095
4.152000	0.001047
4.164000	0.001001
4.176000	0.000957
4.188000	0.000914
4.200000	0.000873
4.212000	0.000834
4.224000	0.000796
4.236000	0.000760
4.248000	0.000725
4.260000	0.000692
4.272000	0.000660
4.284000	0.000630
4.296000	0.000600
4.308000	0.000572
4.320000	0.000546
4.332000	0.000520
4.344000	0.000495
4.356000	0.000472
4.368000	0.000449
4.380000	0.000428
4.392000	0.000407
4.404000	0.000388
4.416000	0.000369
4.428000	0.000351
4.440000	0.000334
4.452000	0.000317
4.464000	0.000302
4.476000	0.000287
4.488000	0.000272
4.500000	0.000259
4.512000	0.000246
4.524000	0.000233
4.536000	0.000222
4.548000	0.000210
4.560000	0.000200
4.572000	0.000189
4.584000	0.000180
4.596000	0.000170
4.608000	0.000161
4.620000	0.000153
4.632000	0.000145
4.644000	0.000137
4.656000	0.000130
4.668000	0.000123
4.680000	0.000117
4.692000	0.000110
4.704000	0.000104
4.716000	0.000099
4.728000	0.000093
4.740000	0.000088
4.752000	0.000084
4.764000	0.000079
4.776000	0.000075
4.788000	0.000070
4.800000	0.000067
4.812000	0.000063
4.824000	0.000059
4.836000	0.000056
4.848000	0.000053
4.860000	0.000050
4.872000	0.000047
4.884000	0.000044
4.896000	0.000042
4.908000	0.000039
4.920000	0.000037
4.932000	0.000035
4.944000	0.000033
4.956000	0.000031
4.968000	0.000029
4.980000	0.000027
4.992000	0.000026
5.004000	0.000024
5.016000	0.000023
5.028000	0.000021
5.040000	0.000020
5.052000	0.000019
5.064000	0.000018
5.076000	0.000017
5.088000	0.000016
5.100000	0.000015
5.112000	0.000014
5.124000	0.000013
5.136000	0.000012
5.148000	0.000011
5.160000	0.000011
5.172000	0.000010
5.184000	0.000009
5.196000	0.000009
5.208000	0.000008
5.220000	0.000008
5.232000	0.000007
5.244000	0.000007
5.256000	0.000006
5.268000	0.000006
5.280000	0.000006
5.292000	0.000005
5.304000	0.000005
5.316000	0.000005
5.328000	0.000004
5.340000	0.000004
5.352000	0.000004
5.364000	0.000003
5.376000	0.000003
5.388000	0.000003
5.400000	0.000003
5.412000	0.000003
5.424000	0.000002
5.436000	0.000002
5.448000	0.000002
5.460000	0.000002
5.472000	0.000002
5.484000	0.000002
5.496000	0.000002
5.508000	0.000001
5.520000	0.000001
5.532000	0.000001
5.544000	0.000001
5.556000	0.000001
5.568000	0.000001
5.580000	0.000001
5.592000	0.000001
5.604000	0.000001
5.616000	0.000001
5.628000	0.000001
5.640000	0.000001
5.652000	0.000001
5.664000	0.000001
5.676000	0.000001
5.688000	0.000000
5.700000	0.000000
5.712000	0.000000
5.724000	0.000000
5.736000	0.000000
5.748000	0.000000
5.760000	0.000000
5.772000	0.000000
5.784000	0.000000
5.796000	0.000000
5.808000	0.000000
5.820000	0.000000
5.832000	0.000000
5.844000	0.000000
5.856000	0.000000
5.868000	0.000000
5.880000	0.000000
5.892000	0.000000
5.904000	0.000000
5.916000	0.000000
5.928000	0.000000
5.940000	0.000000
5.952000	0.000000
5.964000	0.000000
5.976000	0.000000
5.988000	0.000000
