E0=1.810017	epsilon=0.030000
-2.820000	0.139567
-2.808000	0.142615
-2.796000	0.145705
-2.784000	0.148836
-2.772000	0.152009
-2.760000	0.155223
-2.748000	0.158479
-2.736000	0.161775
-2.724000	0.165112
-2.712000	0.168489
-2.700000	0.171907
-2.688000	0.175364
-2.676000	0.178861
-2.664000	0.182397
-2.652000	0.185972
-2.640000	0.189585
-2.628000	0.193237
-2.616000	0.196926
-2.604000	0.200652
-2.592000	0.204415
-2.580000	0.208214
-2.568000	0.212048
-2.556000	0.215918
-2.544000	0.219822
-2.532000	0.223759
-2.520000	0.227730
-2.508000	0.231734
-2.496000	0.235769
-2.484000	0.239835
-2.472000	0.243931
-2.460000	0.248058
-2.448000	0.252212
-2.436000	0.256395
-2.424000	0.260605
-2.412000	0.264841
-2.400000	0.269102
-2.388000	0.273388
-2.376000	0.277696
-2.364000	0.282028
-2.352000	0.286381
-2.340000	0.290754
-2.328000	0.295146
-2.316000	0.299557
-2.304000	0.303984
-2.292000	0.308428
-2.280000	0.312887
-2.268000	0.317359
-2.256000	0.321844
-2.244000	0.326339
-2.232000	0.330845
-2.220000	0.335360
-2.208000	0.339882
-2.196000	0.344410
-2.184000	0.348942
-2.172000	0.353478
-2.160000	0.358016
-2.148000	0.362555
-2.136000	0.367093
-2.124000	0.371629
-2.112000	0.376161
-2.100000	0.380687
-2.088000	0.385207
-2.076000	0.389719
-2.064000	0.394221
-2.052000	0.398712
-2.040000	0.403190
-2.028000	0.407654
-2.016000	0.412102
-2.004000	0.416532
-1.992000	0.420942
-1.980000	0.425332
-1.968000	0.429700
-1.956000	0.434043
-1.944000	0.438361
-1.932000	0.442651
-1.920000	0.446912
-1.908000	0.451142
-1.896000	0.455340
-1.884000	0.459504
-1.872000	0.463631
-1.860000	0.467721
-1.848000	0.471772
-1.836000	0.475781
-1.824000	0.479748
-1.812000	0.483670
-1.800000	0.487546
-1.788000	0.491374
-1.776000	0.495152
-1.764000	0.498879
-1.752000	0.502552
-1.740000	0.506171
-1.728000	0.509733
-1.716000	0.513237
-1.704000	0.516681
-1.692000	0.520063
-1.680000	0.523381
-1.668000	0.526635
-1.656000	0.529821
-1.644000	0.532940
-1.632000	0.535988
-1.620000	0.538964
-1.608000	0.541867
-1.596000	0.544695
-1.584000	0.547446
-1.572000	0.550119
-1.560000	0.552712
-1.548000	0.555224
-1.536000	0.557652
-1.524000	0.559997
-1.512000	0.562255
-1.500000	0.564426
-1.488000	0.566508
-1.476000	0.568499
-1.464000	0.570399
-1.452000	0.572205
-1.440000	0.573917
-1.428000	0.575532
-1.416000	0.577051
-1.404000	0.578471
-1.392000	0.579790
-1.380000	0.581009
-1.368000	0.582125
-1.356000	0.583138
-1.344000	0.584046
-1.332000	0.584848
-1.320000	0.585543
-1.308000	0.586129
-1.296000	0.586607
-1.284000	0.586974
-1.272000	0.587230
-1.260000	0.587374
-1.248000	0.587405
-1.236000	0.587323
-1.224000	0.587125
-1.212000	0.586811
-1.200000	0.586382
-1.188000	0.585835
-1.176000	0.585170
-1.164000	0.584387
-1.152000	0.583485
-1.140000	0.582463
-1.128000	0.581321
-1.116000	0.580058
-1.104000	0.578674
-1.092000	0.577168
-1.080000	0.575540
-1.068000	0.573790
-1.056000	0.571917
-1.044000	0.569921
-1.032000	0.567802
-1.020000	0.565559
-1.008000	0.563193
-0.996000	0.560703
-0.984000	0.558090
-0.972000	0.555353
-0.960000	0.552492
-0.948000	0.549508
-0.936000	0.546400
-0.924000	0.543169
-0.912000	0.539814
-0.900000	0.536337
-0.888000	0.532738
-0.876000	0.529016
-0.864000	0.525172
-0.852000	0.521206
-0.840000	0.517120
-0.828000	0.512913
-0.816000	0.508586
-0.804000	0.504140
-0.792000	0.499575
-0.780000	0.494893
-0.768000	0.490092
-0.756000	0.485176
-0.744000	0.480143
-0.732000	0.474996
-0.720000	0.469734
-0.708000	0.464359
-0.696000	0.458873
-0.684000	0.453275
-0.672000	0.447567
-0.660000	0.441750
-0.648000	0.435826
-0.636000	0.429794
-0.624000	0.423658
-0.612000	0.417417
-0.600000	0.411073
-0.588000	0.404628
-0.576000	0.398082
-0.564000	0.391438
-0.552000	0.384696
-0.540000	0.377859
-0.528000	0.370927
-0.516000	0.363902
-0.504000	0.356786
-0.492000	0.349580
-0.480000	0.342287
-0.468000	0.334907
-0.456000	0.327443
-0.444000	0.319895
-0.432000	0.312267
-0.420000	0.304560
-0.408000	0.296775
-0.396000	0.288914
-0.384000	0.280980
-0.372000	0.272974
-0.360000	0.264899
-0.348000	0.256756
-0.336000	0.248546
-0.324000	0.240274
-0.312000	0.231939
-0.300000	0.223545
-0.288000	0.215093
-0.276000	0.206586
-0.264000	0.198026
-0.252000	0.189414
-0.240000	0.180754
-0.228000	0.172047
-0.216000	0.163295
-0.204000	0.154501
-0.192000	0.145667
-0.180000	0.136796
-0.168000	0.127889
-0.156000	0.118948
-0.144000	0.109977
-0.132000	0.100977
-0.120000	0.091951
-0.108000	0.082901
-0.096000	0.073829
-0.084000	0.064738
-0.072000	0.055631
-0.060000	0.046508
-0.048000	0.037374
-0.036000	0.028230
-0.024000	0.019079
-0.012000	0.009922
0.000000	0.000763
0.012000	-0.008396
0.024000	-0.017553
0.036000	-0.026705
0.048000	-0.035851
0.060000	-0.044987
0.072000	-0.054111
0.084000	-0.063221
0.096000	-0.072315
0.108000	-0.081390
0.120000	-0.090444
0.132000	-0.099474
0.144000	-0.108479
0.156000	-0.117455
0.168000	-0.126401
0.180000	-0.135314
0.192000	-0.144191
0.204000	-0.153032
0.216000	-0.161833
0.228000	-0.170591
0.240000	-0.179306
0.252000	-0.187974
0.264000	-0.196594
0.276000	-0.205163
0.288000	-0.213679
0.300000	-0.222140
0.312000	-0.230544
0.324000	-0.238889
0.336000	-0.247172
0.348000	-0.255392
0.360000	-0.263546
0.372000	-0.271633
0.384000	-0.279651
0.396000	-0.287597
0.408000	-0.295470
0.420000	-0.303267
0.432000	-0.310988
0.444000	-0.318630
0.456000	-0.326190
0.468000	-0.333669
0.480000	-0.341063
0.492000	-0.348371
0.504000	-0.355591
0.516000	-0.362722
0.528000	-0.369762
0.540000	-0.376710
0.552000	-0.383563
0.564000	-0.390321
0.576000	-0.396982
0.588000	-0.403544
0.600000	-0.410006
0.612000	-0.416367
0.624000	-0.422625
0.636000	-0.428779
0.648000	-0.434828
0.660000	-0.440770
0.672000	-0.446605
0.684000	-0.452331
0.696000	-0.457948
0.708000	-0.463453
0.720000	-0.468846
0.732000	-0.474127
0.744000	-0.479293
0.756000	-0.484345
0.768000	-0.489281
0.780000	-0.494101
0.792000	-0.498803
0.804000	-0.503388
0.816000	-0.507854
0.828000	-0.512200
0.840000	-0.516427
0.852000	-0.520534
0.864000	-0.524519
0.876000	-0.528383
0.888000	-0.532126
0.900000	-0.535746
0.912000	-0.539243
0.924000	-0.542618
0.936000	-0.545870
0.948000	-0.548998
0.960000	-0.552003
0.972000	-0.554885
0.984000	-0.557642
0.996000	-0.560276
1.008000	-0.562787
1.020000	-0.565173
1.032000	-0.567436
1.044000	-0.569576
1.056000	-0.571593
1.068000	-0.573486
1.080000	-0.575257
1.092000	-0.576905
1.104000	-0.578431
1.116000	-0.579836
1.128000	-0.581119
1.140000	-0.582281
1.152000	-0.583323
1.164000	-0.584245
1.176000	-0.585048
1.188000	-0.585732
1.200000	-0.586299
1.212000	-0.586748
1.224000	-0.587081
1.236000	-0.587298
1.248000	-0.587400
1.260000	-0.587387
1.272000	-0.587262
1.284000	-0.587025
1.296000	-0.586676
1.308000	-0.586217
1.320000	-0.585648
1.332000	-0.584971
1.344000	-0.584187
1.356000	-0.583297
1.368000	-0.582301
1.380000	-0.581202
1.392000	-0.580001
1.404000	-0.578698
1.416000	-0.577294
1.428000	-0.575792
1.440000	-0.574193
1.452000	-0.572497
1.464000	-0.570706
1.476000	-0.568822
1.488000	-0.566846
1.500000	-0.564779
1.512000	-0.562623
1.524000	-0.560379
1.536000	-0.558049
1.548000	-0.555634
1.560000	-0.553136
1.572000	-0.550557
1.584000	-0.547897
1.596000	-0.545159
1.608000	-0.542343
1.620000	-0.539453
1.632000	-0.536489
1.644000	-0.533453
1.656000	-0.530346
1.668000	-0.527171
1.680000	-0.523928
1.692000	-0.520620
1.704000	-0.517249
1.716000	-0.513815
1.728000	-0.510321
1.740000	-0.506769
1.752000	-0.503159
1.764000	-0.499495
1.776000	-0.495777
1.788000	-0.492007
1.800000	-0.488187
1.812000	-0.484319
1.824000	-0.480405
1.836000	-0.476445
1.848000	-0.472443
1.860000	-0.468399
1.872000	-0.464316
1.884000	-0.460194
1.896000	-0.456036
1.908000	-0.451844
1.920000	-0.447619
1.932000	-0.443363
1.944000	-0.439078
1.956000	-0.434765
1.968000	-0.430426
1.980000	-0.426062
1.992000	-0.421676
2.004000	-0.417268
2.016000	-0.412841
2.028000	-0.408396
2.040000	-0.403935
2.052000	-0.399459
2.064000	-0.394971
2.076000	-0.390470
2.088000	-0.385960
2.100000	-0.381441
2.112000	-0.376915
2.124000	-0.372384
2.136000	-0.367849
2.148000	-0.363312
2.160000	-0.358773
2.172000	-0.354235
2.184000	-0.349698
2.196000	-0.345165
2.208000	-0.340636
2.220000	-0.336113
2.232000	-0.331597
2.244000	-0.327090
2.256000	-0.322592
2.268000	-0.318106
2.280000	-0.313631
2.292000	-0.309170
2.304000	-0.304724
2.316000	-0.300294
2.328000	-0.295880
2.340000	-0.291484
2.352000	-0.287108
2.364000	-0.282752
2.376000	-0.278417
2.388000	-0.274104
2.400000	-0.269815
2.412000	-0.265549
2.424000	-0.261309
2.436000	-0.257095
2.448000	-0.252907
2.460000	-0.248748
2.472000	-0.244617
2.484000	-0.240516
2.496000	-0.236444
2.508000	-0.232404
2.520000	-0.228395
2.532000	-0.224419
2.544000	-0.220476
2.556000	-0.216566
2.568000	-0.212691
2.580000	-0.208850
2.592000	-0.205045
2.604000	-0.201277
2.616000	-0.197544
2.628000	-0.193849
2.640000	-0.190191
2.652000	-0.186571
2.664000	-0.182990
2.676000	-0.179447
2.688000	-0.175944
2.700000	-0.172480
2.712000	-0.169056
2.724000	-0.165672
2.736000	-0.162328
2.748000	-0.159025
2.760000	-0.155763
2.772000	-0.152542
2.784000	-0.149362
2.796000	-0.146224
2.808000	-0.143127
2.820000	-0.140072
2.832000	-0.137058
2.844000	-0.134087
2.856000	-0.131157
2.868000	-0.128269
2.880000	-0.125424
2.892000	-0.122620
2.904000	-0.119858
2.916000	-0.117138
2.928000	-0.114460
2.940000	-0.111824
2.952000	-0.109229
2.964000	-0.106676
2.976000	-0.104165
2.988000	-0.101694
3.000000	-0.099265
3.012000	-0.096877
3.024000	-0.094529
3.036000	-0.092222
3.048000	-0.089956
3.060000	-0.087729
3.072000	-0.085542
3.084000	-0.083395
3.096000	-0.081288
3.108000	-0.079219
3.120000	-0.077189
3.132000	-0.075198
3.144000	-0.073245
3.156000	-0.071330
3.168000	-0.069452
3.180000	-0.067611
3.192000	-0.065807
3.204000	-0.064040
3.216000	-0.062308
3.228000	-0.060613
3.240000	-0.058952
3.252000	-0.057327
3.264000	-0.055736
3.276000	-0.054179
3.288000	-0.052656
3.300000	-0.051167
3.312000	-0.049710
3.324000	-0.048286
3.336000	-0.046893
3.348000	-0.045533
3.360000	-0.044203
3.372000	-0.042905
3.384000	-0.041636
3.396000	-0.040397
3.408000	-0.039188
3.420000	-0.038008
3.432000	-0.036856
3.444000	-0.035733
3.456000	-0.034637
3.468000	-0.033568
3.480000	-0.032526
3.492000	-0.031510
3.504000	-0.030520
3.516000	-0.029556
3.528000	-0.028616
3.540000	-0.027701
3.552000	-0.026810
3.564000	-0.025943
3.576000	-0.025098
3.588000	-0.024277
3.600000	-0.023477
3.612000	-0.022700
3.624000	-0.021944
3.636000	-0.021209
3.648000	-0.020494
3.660000	-0.019800
3.672000	-0.019125
3.684000	-0.018470
3.696000	-0.017833
3.708000	-0.017215
3.720000	-0.016615
3.732000	-0.016033
3.744000	-0.015468
3.756000	-0.014920
3.768000	-0.014388
3.780000	-0.013873
3.792000	-0.013373
3.804000	-0.012889
3.816000	-0.012419
3.828000	-0.011964
3.840000	-0.011524
3.852000	-0.011097
3.864000	-0.010684
3.876000	-0.010285
3.888000	-0.009898
3.900000	-0.009524
3.912000	-0.009162
3.924000	-0.008811
3.936000	-0.008473
3.948000	-0.008146
3.960000	-0.007829
3.972000	-0.007524
3.984000	-0.007229
3.996000	-0.006944
4.008000	-0.006668
4.020000	-0.006403
4.032000	-0.006146
4.044000	-0.005899
4.056000	-0.005660
4.068000	-0.005430
4.080000	-0.005208
4.092000	-0.004994
4.104000	-0.004788
4.116000	-0.004589
4.128000	-0.004398
4.140000	-0.004214
4.152000	-0.004036
4.164000	-0.003865
4.176000	-0.003701
4.188000	-0.003543
4.200000	-0.003390
4.212000	-0.003244
4.224000	-0.003103
4.236000	-0.002968
4.248000	-0.002838
4.260000	-0.002713
4.272000	-0.002593
4.284000	-0.002478
4.296000	-0.002367
4.308000	-0.002261
4.320000	-0.002159
4.332000	-0.002061
4.344000	-0.001967
4.356000	-0.001877
4.368000	-0.001791
4.380000	-0.001708
4.392000	-0.001629
4.404000	-0.001553
4.416000	-0.001480
4.428000	-0.001410
4.440000	-0.001344
4.452000	-0.001280
4.464000	-0.001219
4.476000	-0.001160
4.488000	-0.001104
4.500000	-0.001051
4.512000	-0.001000
4.524000	-0.000951
4.536000	-0.000904
4.548000	-0.000860
4.560000	-0.000817
4.572000	-0.000777
4.584000	-0.000738
4.596000	-0.000701
4.608000	-0.000665
4.620000	-0.000632
4.632000	-0.000600
4.644000	-0.000569
4.656000	-0.000540
4.668000	-0.000512
4.680000	-0.000485
4.692000	-0.000460
4.704000	-0.000436
4.716000	-0.000413
4.728000	-0.000391
4.740000	-0.000371
4.752000	-0.000351
4.764000	-0.000332
4.776000	-0.000314
4.788000	-0.000298
4.800000	-0.000281
4.812000	-0.000266
4.824000	-0.000252
4.836000	-0.000238
4.848000	-0.000225
4.860000	-0.000212
4.872000	-0.000201
4.884000	-0.000189
4.896000	-0.000179
4.908000	-0.000169
4.920000	-0.000159
4.932000	-0.000150
4.944000	-0.000142
4.956000	-0.000133
4.968000	-0.000126
4.980000	-0.000119
4.992000	-0.000112
5.004000	-0.000105
5.016000	-0.000099
5.028000	-0.000093
5.040000	-0.000088
5.052000	-0.000083
5.064000	-0.000078
5.076000	-0.000073
5.088000	-0.000069
5.100000	-0.000065
5.112000	-0.000061
5.124000	-0.000057
5.136000	-0.000054
5.148000	-0.000050
5.160000	-0.000047
5.172000	-0.000044
5.184000	-0.000042
5.196000	-0.000039
5.208000	-0.000037
5.220000	-0.000034
5.232000	-0.000032
5.244000	-0.000030
5.256000	-0.000028
5.268000	-0.000026
5.280000	-0.000025
5.292000	-0.000023
5.304000	-0.000022
5.316000	-0.000020
5.328000	-0.000019
5.340000	-0.000018
5.352000	-0.000017
5.364000	-0.000015
5.376000	-0.000014
5.388000	-0.000013
5.400000	-0.000013
5.412000	-0.000012
5.424000	-0.000011
5.436000	-0.000010
5.448000	-0.000010
5.460000	-0.000009
5.472000	-0.000008
5.484000	-0.000008
5.496000	-0.000007
5.508000	-0.000007
5.520000	-0.000006
5.532000	-0.000006
5.544000	-0.000005
5.556000	-0.000005
5.568000	-0.000005
5.580000	-0.000004
5.592000	-0.000004
5.604000	-0.000004
5.616000	-0.000003
5.628000	-0.000003
5.640000	-0.000003
5.652000	-0.000003
5.664000	-0.000003
5.676000	-0.000002
5.688000	-0.000002
5.700000	-0.000002
5.712000	-0.000002
5.724000	-0.000002
5.736000	-0.000002
5.748000	-0.000001
5.760000	-0.000001
5.772000	-0.000001
5.784000	-0.000001
5.796000	-0.000001
5.808000	-0.000001
5.820000	-0.000001
5.832000	-0.000001
5.844000	-0.000001
5.856000	-0.000001
5.868000	-0.000001
5.880000	-0.000001
5.892000	-0.000000
5.904000	-0.000000
5.916000	-0.000000
5.928000	-0.000000
5.940000	-0.000000
5.952000	-0.000000
5.964000	-0.000000
5.976000	-0.000000
5.988000	-0.000000
