particle1
            0.373689	             -0.3787	
          -0.0434128	           -0.186699	
           -0.264466	           -0.232609	
           -0.501688	            0.163904	
           -0.495417	            0.363712	
          -0.0990209	            0.526319	
            0.129786	            0.470332	
            -0.31571	            0.493156	
           -0.771645	           0.0946506	
           -0.656694	            0.414637	
           -0.689037	             0.43119	
           -0.269494	            0.636308	
          -0.0161334	             1.05633	
            0.219824	              1.4074	
           -0.046294	             1.71507	
            0.311162	             1.85207	
           0.0721424	             2.28287	
           -0.129423	             1.78861	
            0.157649	             1.86941	
          -0.0114914	             1.76249	
            0.237671	             1.87109	
          -0.0956323	             2.05318	
           0.0809288	             2.48383	
            0.544108	             2.37141	
            0.193853	             2.85286	
             0.46549	              2.5863	
            0.861647	             2.54896	
             1.06844	             3.04159	
             1.56439	             2.61772	
             1.99974	             2.57574	
                2.06	             2.08573	
             1.74775	             2.43393	
             1.72768	             2.71273	
              1.4705	             2.48837	
             1.05527	             2.66672	
             1.29041	             3.12557	
             1.36049	             3.15828	
             1.10283	             2.87879	
            0.711165	             2.49252	
            0.921078	              2.3224	
            0.936905	             2.21112	
            0.931048	              1.8655	
            0.490188	              2.0308	
            0.971376	             2.33331	
             1.29047	             2.49802	
              1.3368	             2.79361	
            0.981523	             2.90088	
             0.83049	             2.65304	
             0.41976	             2.28052	
            0.285087	             2.38419	
           -0.176815	             2.73061	
           -0.358595	             2.92936	
           -0.531221	             3.34468	
           -0.860437	             3.64878	
           -0.995856	             3.64165	
           -0.976567	             3.82044	
           -0.795052	             3.76816	
            -1.06169	             4.02189	
            -1.46513	             3.58508	
            -1.02496	             4.04379	
            -1.11343	             4.52397	
            -0.99458	              4.9841	
           -0.538651	             5.45562	
           -0.735379	             5.29688	
            -1.14138	             5.34772	
           -0.880939	             5.77724	
           -0.569528	             5.62323	
           -0.690349	             5.27152	
            -0.32877	             4.98924	
            -0.25542	             4.80499	
           -0.473827	             5.01069	
           -0.240406	              5.2296	
           -0.133549	             5.49524	
           -0.177615	             5.11249	
            0.191551	             5.26741	
           -0.232048	              4.9263	
           -0.652592	              4.9969	
           -0.736395	             4.58376	
            -1.22346	             4.86263	
            -1.33501	             4.84671	
            -1.16952	             5.24877	
            -0.68644	             5.70301	
            -0.61693	             6.06799	
           -0.363235	             6.24656	
            -0.51156	              6.4724	
           -0.416249	              6.2733	
           -0.527116	             5.94749	
           -0.867776	             6.04271	
            -1.33134	              6.3993	
            -1.50763	             6.72358	
            -1.37694	             6.89264	
           -0.896568	             7.22347	
            -1.24542	             7.47203	
            -1.39769	             7.02141	
            -1.62083	             6.53695	
            -1.98631	             6.13242	
            -1.50215	             6.12497	
            -1.30295	             6.00069	
            -1.34148	             6.25854	
             -1.8282	             5.90201	
            -2.20609	             5.72231	
             -2.4047	             5.42862	
            -2.41774	             5.35374	
            -2.59238	             5.85237	
            -2.79842	             5.38039	
            -2.69517	             5.77001	
            -2.33766	             6.26149	
            -2.72603	             6.51832	
            -3.08541	             6.02477	
            -3.05586	             5.86418	
            -3.54217	             5.86553	
            -3.82197	             5.61199	
            -3.48131	             5.26368	
            -3.02541	             5.37144	
            -2.75616	             5.42309	
            -2.38006	             5.42954	
            -2.33757	             4.95274	
            -2.10061	              5.2902	
            -2.52834	             5.03863	
            -2.40892	             4.94206	
            -2.33087	             4.75646	
             -2.5255	              4.5172	
            -2.72374	             4.24886	
            -2.51725	             4.21277	
            -2.05857	             4.62808	
            -2.02672	             4.80244	
            -1.70878	              5.2934	
            -2.08814	             4.80277	
            -2.01969	             4.70724	
