0.6,0.259289
0.61,0.258893
0.62,0.251969
0.63,0.258586
0.64,0.25392
0.65,0.252146
0.66,0.244744
0.67,0.231961
0.68,0.241212
0.69,0.240053
0.7,0.238941
0.71,0.233502
0.72,0.231869
0.73,0.229582
0.74,0.230342
0.75,0.228504
0.76,0.225729
0.77,0.232189
0.78,0.230648
0.79,0.23572
0.8,0.235137
0.81,0.235015
0.82,0.241914
0.83,0.243634
0.84,0.251468
0.85,0.248979
0.86,0.257407
0.87,0.255189
0.88,0.263876
0.89,0.265423
