1.029191	0.002620
0.979113	0.003962
0.990074	0.005135
1.027918	0.006716
1.103448	0.008212
1.091495	0.008779
1.077973	0.010245
1.025581	0.010551
1.025208	0.011549
1.058233	0.012590
1.032887	0.013805
1.045810	0.015514
1.063177	0.016915
1.063642	0.017951
1.035908	0.018901
1.033882	0.020643
1.037367	0.021654
0.999967	0.021182
1.022126	0.023454
1.016325	0.023958
1.020604	0.026108
1.020136	0.026706
1.010101	0.027472
1.013054	0.028368
1.009620	0.029419
1.018987	0.029283
1.011558	0.030315
1.007897	0.032137
0.983852	0.032889
0.977178	0.034763
0.977818	0.036346
0.973073	0.037057
0.958122	0.037888
0.951175	0.038228
0.946305	0.039876
0.943482	0.040965
0.957013	0.042484
0.945871	0.042887
0.960023	0.047050
0.963344	0.047337
0.958793	0.048558
0.965262	0.049640
0.976918	0.051559
0.976361	0.052613
0.982362	0.053638
0.959301	0.053655
0.963645	0.054711
0.960831	0.055882
0.952128	0.056563
0.955008	0.057652
0.955397	0.056515
0.951512	0.059249
0.956828	0.060590
0.964326	0.063652
0.970034	0.066231
0.964796	0.067152
0.976687	0.068731
0.956895	0.070800
0.958880	0.071375
0.963015	0.072778
0.966217	0.072738
0.956256	0.072954
0.952957	0.072860
0.951813	0.073595
0.950857	0.075897
0.954200	0.077847
0.964635	0.078575
0.956742	0.080206
0.948781	0.081244
0.939393	0.081327
0.943736	0.081976
0.941296	0.083277
0.941226	0.083687
0.945576	0.086482
0.938087	0.086871
0.933714	0.088206
0.926222	0.090021
0.918572	0.089437
0.923411	0.091690
0.917485	0.092402
0.914832	0.093541
0.907389	0.095705
0.893812	0.097793
0.898474	0.098475
0.901094	0.101218
0.909394	0.103903
0.905431	0.105179
0.903332	0.104397
0.902172	0.103174
0.897534	0.103035
0.892890	0.102208
0.896582	0.102744
0.894842	0.103565
0.896120	0.103943
0.894235	0.105497
0.875963	0.104457
0.878018	0.106968
0.877699	0.107765
0.870532	0.107265
0.876075	0.109540
0.879465	0.111084
0.872383	0.110681
0.871974	0.110812
0.875577	0.112598
0.864676	0.114441
0.865186	0.113990
0.880108	0.117379
0.872463	0.116876
0.883393	0.118910
0.884587	0.119656
0.892473	0.119359
0.889818	0.119997
0.887399	0.118952
0.885424	0.118544
0.887517	0.120393
0.884604	0.121150
0.884974	0.121524
0.882379	0.122656
0.884500	0.126143
0.892683	0.126699
0.891695	0.126938
0.892606	0.127303
0.888092	0.130057
0.896421	0.135223
0.897897	0.136620
0.901554	0.138626
0.908490	0.142029
0.907084	0.143565
0.901907	0.144325
0.908076	0.147180
0.904033	0.147077
0.897075	0.147789
0.894671	0.146940
0.898570	0.148799
0.904905	0.150591
0.894053	0.149851
0.894965	0.150578
0.896213	0.151900
0.896000	0.154166
0.888306	0.154524
0.881444	0.155099
0.877330	0.155681
0.878910	0.156348
0.883050	0.158611
