1	0.000000
9	1.154701
17	1.849558
27	2.602346
45	3.542135
66	4.370254
97	5.316159
120	5.968191
153	6.831285
195	7.678418
230	8.370413
266	9.060857
298	9.635481
331	10.208348
367	10.839202
395	11.308431
429	11.917677
475	12.723035
529	13.611038
582	14.417356
637	15.205831
697	16.094199
752	16.826718
821	17.715880
895	18.568993
958	19.323679
1030	20.117889
1100	20.884991
1172	21.695592
1248	22.569723
1327	23.437688
1399	24.178799
1478	24.924543
1554	25.568742
1646	26.369173
1718	26.986397
1782	27.570489
1863	28.306282
1939	28.926266
2023	29.590582
2105	30.255598
2170	30.768140
2236	31.326864
2313	32.015022
2417	32.950396
2508	33.762315
2588	34.459666
2682	35.222879
2790	36.079796
2892	36.881577
3022	37.903033
3167	38.917772
3298	39.813528
3417	40.631292
3545	41.495437
3656	42.236749
3785	43.037602
3897	43.746737
3999	44.394131
4108	45.080039
4229	45.851171
4332	46.502556
4426	47.152157
4516	47.753777
4629	48.540050
4740	49.287199
4853	50.042188
4957	50.747398
5058	51.438944
5145	52.019452
5257	52.754030
5369	53.474405
5473	54.151017
5578	54.800622
5682	55.446510
5780	56.083448
5886	56.734378
5989	57.340081
6079	57.863254
6164	58.342406
6236	58.769784
6318	59.277188
6422	59.941294
6516	60.528002
6611	61.111833
6698	61.677786
6790	62.263016
6896	62.937411
6992	63.503205
7087	64.025597
7174	64.504761
7265	65.018167
7355	65.519327
7428	65.944157
