1	-0.000000
2	0.500990
3	-0.000000
4	0.376275
5	-0.000000
6	0.315180
7	-0.000000
8	0.274890
9	-0.000000
10	0.244970
11	-0.000000
12	0.226645
13	-0.000000
14	0.211260
15	-0.000000
16	0.195960
17	-0.000000
18	0.186310
19	-0.000000
20	0.177350
21	-0.000000
22	0.167370
23	-0.000000
24	0.162095
25	-0.000000
26	0.155505
27	-0.000000
28	0.149780
29	-0.000000
30	0.144845
31	-0.000000
32	0.139060
33	-0.000000
34	0.134875
35	-0.000000
36	0.132690
37	-0.000000
38	0.127675
39	-0.000000
40	0.124880
41	-0.000000
42	0.121360
43	-0.000000
44	0.120465
45	-0.000000
46	0.117425
47	-0.000000
48	0.115460
49	-0.000000
50	0.112485
51	-0.000000
52	0.111160
53	-0.000000
54	0.108890
55	-0.000000
56	0.106740
57	-0.000000
58	0.105470
59	-0.000000
60	0.103205
61	-0.000000
62	0.100360
63	-0.000000
64	0.099270
65	-0.000000
66	0.097680
67	-0.000000
68	0.096700
69	-0.000000
70	0.095710
71	-0.000000
72	0.094410
73	-0.000000
74	0.092735
75	-0.000000
76	0.092500
77	-0.000000
78	0.091205
79	-0.000000
80	0.089545
81	-0.000000
82	0.089605
83	-0.000000
84	0.087310
85	-0.000000
86	0.087115
87	-0.000000
88	0.084950
89	-0.000000
90	0.084120
91	-0.000000
92	0.083495
93	-0.000000
94	0.082850
95	-0.000000
96	0.081125
97	-0.000000
98	0.081795
99	-0.000000
100	0.080865
101	-0.000000
102	0.079535
103	-0.000000
104	0.078090
105	-0.000000
106	0.077865
107	-0.000000
108	0.076455
109	-0.000000
110	0.076575
111	-0.000000
112	0.075380
113	-0.000000
114	0.074555
115	-0.000000
116	0.073850
117	-0.000000
118	0.073410
119	-0.000000
120	0.072000
121	-0.000000
122	0.072310
123	-0.000000
124	0.071265
125	-0.000000
126	0.070965
127	-0.000000
128	0.070595
129	-0.000000
130	0.069450
131	-0.000000
132	0.070165
133	-0.000000
134	0.069350
135	-0.000000
136	0.067450
137	-0.000000
138	0.066905
139	-0.000000
140	0.066715
141	-0.000000
142	0.066645
143	-0.000000
144	0.065785
145	-0.000000
146	0.065450
147	-0.000000
148	0.065505
149	-0.000000
150	0.064680
151	-0.000000
152	0.064500
153	-0.000000
154	0.064995
155	-0.000000
156	0.063840
157	-0.000000
158	0.064110
159	-0.000000
160	0.063270
161	-0.000000
162	0.063290
163	-0.000000
164	0.062545
165	-0.000000
166	0.061750
167	-0.000000
168	0.060905
169	-0.000000
170	0.061375
171	-0.000000
172	0.061155
173	-0.000000
174	0.059865
175	-0.000000
176	0.060505
177	-0.000000
178	0.059715
179	-0.000000
180	0.059170
181	-0.000000
182	0.059410
183	-0.000000
184	0.058935
185	-0.000000
186	0.058110
187	-0.000000
188	0.057850
189	-0.000000
190	0.057370
191	-0.000000
192	0.057265
193	-0.000000
194	0.057955
195	-0.000000
196	0.057940
197	-0.000000
198	0.056630
199	-0.000000
200	0.056150
201	-0.000000
202	0.056325
203	-0.000000
204	0.056075
205	-0.000000
206	0.055160
207	-0.000000
208	0.054700
209	-0.000000
210	0.055395
211	-0.000000
212	0.054720
213	-0.000000
214	0.054610
215	-0.000000
216	0.054475
217	-0.000000
218	0.054795
219	-0.000000
220	0.054440
221	-0.000000
222	0.054325
223	-0.000000
224	0.053740
225	-0.000000
226	0.053015
227	-0.000000
228	0.053230
229	-0.000000
230	0.052765
231	-0.000000
232	0.052505
233	-0.000000
234	0.051850
235	-0.000000
236	0.051580
237	-0.000000
238	0.051490
239	-0.000000
240	0.051730
241	-0.000000
242	0.050675
243	-0.000000
244	0.050125
245	-0.000000
246	0.050765
247	-0.000000
248	0.049950
249	-0.000000
250	0.049865
251	-0.000000
252	0.049840
253	-0.000000
254	0.049590
255	-0.000000
256	0.049525
257	-0.000000
258	0.049075
259	-0.000000
260	0.048695
261	-0.000000
262	0.049390
263	-0.000000
264	0.049220
265	-0.000000
266	0.048670
267	-0.000000
268	0.049045
269	-0.000000
270	0.048685
271	-0.000000
272	0.048875
273	-0.000000
274	0.048000
275	-0.000000
276	0.048445
277	-0.000000
278	0.048140
279	-0.000000
280	0.048285
281	-0.000000
282	0.047860
283	-0.000000
284	0.048005
285	-0.000000
286	0.048545
287	-0.000000
288	0.048140
289	-0.000000
290	0.047615
291	-0.000000
292	0.047400
293	-0.000000
294	0.046665
295	-0.000000
296	0.046665
297	-0.000000
298	0.046195
299	-0.000000
300	0.046285
301	-0.000000
302	0.045945
303	-0.000000
304	0.045960
305	-0.000000
306	0.046055
307	-0.000000
308	0.046085
309	-0.000000
310	0.045015
311	-0.000000
312	0.045340
313	-0.000000
314	0.044495
315	-0.000000
316	0.044720
317	-0.000000
318	0.044810
319	-0.000000
320	0.044920
321	-0.000000
322	0.044450
323	-0.000000
324	0.043970
325	-0.000000
326	0.044195
327	-0.000000
328	0.043945
329	-0.000000
330	0.044225
331	-0.000000
332	0.043860
333	-0.000000
334	0.044015
335	-0.000000
336	0.042990
337	-0.000000
338	0.043435
339	-0.000000
340	0.042470
341	-0.000000
342	0.042815
343	-0.000000
344	0.042500
345	-0.000000
346	0.042905
347	-0.000000
348	0.042575
349	-0.000000
350	0.042255
