0	 0
0	-1
0	-2
0	-1
0	0
0	-1
0	-2
-1	-2
-1	-3
-1	-2
-1	-1
-1	-2
0	-2
1	-2
2	-2
1	-2
2	-2
2	-1
2	0
1	0
1	-1
2	-1
2	0
1	0
0	0
1	0
0	0
0	1
0	0
0	1
0	2
0	3
0	4
1	4
2	4
1	4
1	5
1	4
0	4
0	5
-1	5
0	5
0	4
0	5
-1	5
0	5
1	5
1	6
0	6
1	6
0	6
0	7
-1	7
-1	8
0	8
-1	8
0	8
0	7
0	8
0	7
1	7
0	7
0	6
-1	6
0	6
1	6
1	7
2	7
3	7
3	6
3	5
3	6
2	6
2	7
3	7
2	7
1	7
2	7
3	7
3	6
3	5
3	4
3	5
2	5
2	4
1	4
0	4
0	3
0	2
0	3
-1	3
-1	4
0	4
0	3
0	4
1	4
1	3
1	2
1	1
1	2
1	1
1	0
1	1
1	0
0	0
0	1
-1	1
0	1
0	2
-1	2
-2	2
-3	2
-3	1
-4	1
-4	2
-4	3
-3	3
-4	3
-5	3
-4	3
-4	4
-3	4
-2	4
-2	3
-2	4
-2	5
-2	4
-2	5
-1	5
-1	4
-1	3
-1	4
0	4
0	3
0	4
1	4
1	3
1	2
0	2
0	1
-1	1
-2	1
-2	0
-3	0
-3	1
-3	2
-3	1
-2	1
-2	2
-2	3
-3	3
-3	4
-4	4
-4	5
-4	6
-3	6
-3	5
-3	6
-3	7
-3	8
-3	9
-4	9
-4	8
-5	8
-6	8
-6	9
-6	8
-7	8
-8	8
-8	9
-9	9
-10	9
-10	10
-10	9
-9	9
-10	9
-9	9
-9	8
-8	8
-9	8
-9	9
-9	10
-8	10
-9	10
-9	9
-9	10
-8	10
-7	10
-7	9
-8	9
-7	9
-8	9
-7	9
-7	10
-8	10
-7	10
-7	9
-8	9
-8	10
-9	10
-9	11
-9	12
-9	11
-8	11
-8	12
-8	11
-8	12
-8	13
-7	13
-6	13
-7	13
-6	13
-7	13
-7	12
-7	13
-7	14
-7	13
-8	13
-7	13
-7	12
-8	12
-7	12
-6	12
-6	13
-7	13
-7	14
-7	13
-8	13
-8	14
-9	14
-10	14
-10	13
-11	13
-11	14
-11	13
-11	12
-11	11
-10	11
-11	11
-11	10
-12	10
-12	11
-12	10
-12	11
-13	11
-12	11
-11	11
-12	11
-13	11
-13	12
-13	11
-14	11
-14	10
-14	9
-13	9
-14	9
-14	10
-14	11
-13	11
-12	11
-13	11
-13	12
-12	12
-12	13
-11	13
-12	13
-12	14
-13	14
-12	14
-11	14
-11	13
-11	14
-12	14
-13	14
-12	14
-12	15
-13	15
-13	16
-13	15
-12	15
-12	16
-12	15
-13	15
-13	14
-12	14
-12	13
-11	13
-11	14
-12	14
-12	13
-11	13
-12	13
-11	13
-11	12
-11	11
-11	12
-10	12
-10	11
-10	10
-11	10
-11	11
-11	12
-11	11
-12	11
-13	11
-12	11
-12	12
-12	13
-13	13
-14	13
-14	12
-14	13
-15	13
-16	13
-17	13
-17	12
-17	11
-17	10
-16	10
-17	10
-17	9
-16	9
-16	8
-15	8
-15	9
-14	9
-15	9
-16	9
-17	9
-17	10
-17	11
-18	11
-18	12
-17	12
-18	12
-17	12
-16	12
-15	12
-14	12
-13	12
-13	11
-12	11
-12	12
-13	12
-13	11
-13	10
-13	11
-13	10
-12	10
-13	10
-14	10
-15	10
-16	10
-15	10
-15	11
-14	11
-14	10
-14	11
-13	11
-14	11
-13	11
-14	11
-15	11
-15	10
-14	10
-13	10
-13	11
-14	11
-13	11
-14	11
-15	11
-16	11
-16	10
-16	11
-16	10
-15	10
-14	10
-15	10
-16	10
-15	10
-15	9
-16	9
-17	9
-17	10
-16	10
-15	10
-15	11
-15	10
-14	10
-13	10
-14	10
-13	10
-13	11
-14	11
-13	11
-13	10
-13	9
-14	9
-14	10
-15	10
-14	10
-14	11
-13	11
-13	10
-13	9
-12	9
-11	9
-11	8
-11	9
-11	10
-12	10
-12	11
-12	12
-12	13
-11	13
-11	14
-11	13
-11	14
-10	14
-9	14
-9	15
-10	15
-9	15
-9	14
-10	14
-10	13
-10	14
-10	13
-10	14
-10	13
-10	14
-11	14
-11	15
-12	15
-12	14
-12	15
-11	15
-12	15
-12	14
-12	13
-13	13
-13	12
-13	11
-13	12
-13	11
-14	11
-14	12
-15	12
-15	13
-15	14
-16	14
-17	14
-16	14
-17	14
-17	13
-16	13
-15	13
