0	 0	 0
0	1	0
0	0	0
0	-1	0
-1	-1	0
-2	-1	0
-2	-1	-1
-2	-1	-2
-3	-1	-2
-4	-1	-2
-3	-1	-2
-3	-1	-1
-3	-1	-2
-3	-2	-2
-3	-2	-1
-3	-1	-1
-3	0	-1
-4	0	-1
-5	0	-1
-5	-1	-1
-5	-2	-1
-5	-2	0
-5	-3	0
-5	-3	-1
-6	-3	-1
-6	-4	-1
-5	-4	-1
-5	-3	-1
-5	-3	-2
-5	-4	-2
-5	-3	-2
-5	-3	-1
-5	-4	-1
-6	-4	-1
-6	-3	-1
-6	-2	-1
-6	-2	0
-6	-3	0
-6	-4	0
-6	-3	0
-6	-3	1
-6	-2	1
-6	-3	1
-5	-3	1
-5	-3	0
-5	-3	-1
-5	-2	-1
-5	-3	-1
-4	-3	-1
-5	-3	-1
-5	-2	-1
-6	-2	-1
-7	-2	-1
-8	-2	-1
-9	-2	-1
-9	-2	-2
-8	-2	-2
-7	-2	-2
-7	-2	-3
-7	-1	-3
-7	-1	-2
-8	-1	-2
-7	-1	-2
-7	0	-2
-6	0	-2
-6	0	-3
-6	0	-2
-6	0	-3
-6	0	-2
-6	-1	-2
-6	-1	-1
-6	0	-1
-6	1	-1
-6	1	-2
-6	1	-3
-6	1	-4
-5	1	-4
-5	2	-4
-5	3	-4
-4	3	-4
-4	3	-5
-3	3	-5
-2	3	-5
-2	2	-5
-2	1	-5
-2	2	-5
-2	2	-4
-2	2	-5
-2	2	-4
-3	2	-4
-3	1	-4
-2	1	-4
-3	1	-4
-3	1	-3
-2	1	-3
-2	1	-4
-2	0	-4
-2	0	-5
-2	-1	-5
-2	-1	-6
-2	0	-6
-1	0	-6
-2	0	-6
-3	0	-6
-2	0	-6
-2	-1	-6
-2	-2	-6
-2	-3	-6
-2	-3	-5
-1	-3	-5
-1	-3	-6
-1	-2	-6
-2	-2	-6
-2	-1	-6
-2	0	-6
-1	0	-6
-1	1	-6
-2	1	-6
-2	2	-6
-2	2	-7
-3	2	-7
-3	2	-8
-2	2	-8
-2	3	-8
-1	3	-8
0	3	-8
0	2	-8
0	1	-8
0	1	-9
-1	1	-9
0	1	-9
-1	1	-9
-1	2	-9
-1	2	-8
0	2	-8
0	2	-7
0	2	-6
-1	2	-6
-1	2	-7
-1	1	-7
-1	1	-8
-1	0	-8
0	0	-8
0	-1	-8
1	-1	-8
1	0	-8
1	1	-8
1	2	-8
1	1	-8
1	2	-8
1	1	-8
2	1	-8
2	1	-9
1	1	-9
1	1	-10
0	1	-10
-1	1	-10
-1	1	-9
-1	1	-10
0	1	-10
0	1	-9
0	0	-9
-1	0	-9
-1	0	-8
-1	0	-7
-1	0	-6
-2	0	-6
-2	0	-5
-2	0	-4
-2	0	-3
-2	0	-2
-2	0	-1
-2	1	-1
-2	0	-1
-2	0	-2
-2	-1	-2
-1	-1	-2
-1	-2	-2
-1	-3	-2
-1	-4	-2
0	-4	-2
0	-5	-2
0	-5	-3
0	-4	-3
0	-5	-3
1	-5	-3
1	-5	-2
1	-5	-1
0	-5	-1
0	-4	-1
1	-4	-1
1	-3	-1
2	-3	-1
1	-3	-1
1	-3	0
0	-3	0
0	-3	-1
1	-3	-1
1	-3	-2
1	-3	-1
2	-3	-1
2	-3	-2
2	-3	-3
2	-2	-3
3	-2	-3
3	-2	-2
3	-1	-2
3	-1	-3
3	-1	-4
3	-1	-3
3	-1	-2
3	-2	-2
3	-2	-3
3	-1	-3
3	-1	-2
3	-1	-3
4	-1	-3
4	0	-3
3	0	-3
3	0	-2
3	-1	-2
2	-1	-2
2	-1	-1
2	-2	-1
3	-2	-1
3	-3	-1
3	-3	-2
2	-3	-2
2	-3	-1
1	-3	-1
1	-3	-2
2	-3	-2
1	-3	-2
1	-2	-2
1	-2	-3
1	-1	-3
1	0	-3
1	-1	-3
0	-1	-3
0	-1	-4
0	0	-4
1	0	-4
1	0	-3
2	0	-3
3	0	-3
3	-1	-3
3	-1	-2
2	-1	-2
2	-1	-1
2	0	-1
2	-1	-1
1	-1	-1
1	-1	-2
1	0	-2
1	-1	-2
1	-1	-3
1	-1	-4
1	-1	-3
0	-1	-3
0	-1	-4
0	0	-4
0	1	-4
-1	1	-4
0	1	-4
0	0	-4
0	-1	-4
0	-2	-4
0	-2	-3
1	-2	-3
1	-3	-3
0	-3	-3
1	-3	-3
1	-3	-4
1	-3	-5
1	-2	-5
1	-2	-4
1	-2	-5
1	-2	-4
1	-1	-4
1	-1	-5
1	-1	-6
2	-1	-6
3	-1	-6
2	-1	-6
2	-1	-7
3	-1	-7
3	-2	-7
3	-3	-7
3	-4	-7
3	-4	-8
2	-4	-8
2	-4	-7
2	-5	-7
3	-5	-7
4	-5	-7
4	-5	-6
4	-5	-7
4	-4	-7
4	-5	-7
4	-4	-7
5	-4	-7
4	-4	-7
4	-4	-6
4	-4	-7
4	-4	-8
4	-5	-8
5	-5	-8
4	-5	-8
4	-5	-7
4	-5	-6
3	-5	-6
3	-5	-5
4	-5	-5
3	-5	-5
3	-5	-6
3	-5	-5
3	-4	-5
3	-4	-6
3	-4	-5
4	-4	-5
4	-3	-5
5	-3	-5
5	-2	-5
4	-2	-5
5	-2	-5
5	-2	-4
6	-2	-4
6	-2	-5
6	-2	-6
7	-2	-6
6	-2	-6
5	-2	-6
4	-2	-6
4	-2	-7
5	-2	-7
4	-2	-7
4	-2	-8
5	-2	-8
4	-2	-8
4	-2	-7
4	-2	-6
4	-2	-5
5	-2	-5
5	-2	-4
5	-1	-4
6	-1	-4
5	-1	-4
5	0	-4
4	0	-4
3	0	-4
3	0	-5
4	0	-5
4	0	-6
4	0	-7
4	0	-6
4	0	-7
4	0	-6
4	0	-5
4	0	-6
4	0	-7
4	-1	-7
3	-1	-7
2	-1	-7
2	-2	-7
3	-2	-7
3	-2	-6
3	-1	-6
3	-1	-7
3	-1	-8
3	-1	-9
4	-1	-9
4	-1	-8
4	0	-8
4	0	-9
4	-1	-9
3	-1	-9
4	-1	-9
4	0	-9
3	0	-9
3	1	-9
3	1	-10
2	1	-10
2	0	-10
2	0	-11
2	0	-12
2	0	-11
1	0	-11
1	-1	-11
1	-2	-11
1	-3	-11
0	-3	-11
-1	-3	-11
-1	-3	-10
-1	-3	-11
0	-3	-11
0	-2	-11
0	-3	-11
0	-3	-12
0	-2	-12
1	-2	-12
1	-1	-12
1	-1	-13
1	-1	-14
1	0	-14
1	1	-14
1	1	-13
1	2	-13
0	2	-13
-1	2	-13
-1	2	-14
0	2	-14
1	2	-14
0	2	-14
0	2	-15
1	2	-15
2	2	-15
2	2	-16
2	2	-15
2	3	-15
1	3	-15
1	4	-15
2	4	-15
3	4	-15
4	4	-15
3	4	-15
4	4	-15
4	3	-15
5	3	-15
5	3	-14
5	2	-14
4	2	-14
3	2	-14
3	2	-13
3	2	-12
2	2	-12
3	2	-12
3	3	-12
2	3	-12
1	3	-12
1	4	-12
2	4	-12
2	4	-11
3	4	-11
3	5	-11
2	5	-11
2	4	-11
1	4	-11
2	4	-11
2	4	-10
3	4	-10
3	3	-10
4	3	-10
4	3	-11
4	3	-12
4	4	-12
5	4	-12
5	3	-12
5	3	-13
5	2	-13
5	2	-14
5	2	-13
6	2	-13
6	2	-12
6	2	-11
6	2	-12
6	1	-12
7	1	-12
7	1	-11
7	1	-10
7	2	-10
7	2	-9
7	2	-8
7	2	-7
7	2	-8
7	2	-9
8	2	-9
9	2	-9
