0.000000	1.000000
0.002000	1.000000
0.004000	1.000000
0.006000	1.000000
0.008000	1.000000
0.010000	1.000000
0.012000	1.000000
0.014000	1.000000
0.016000	1.000000
0.018000	1.000000
0.020000	1.000000
0.022000	1.000000
0.024000	1.000000
0.026000	1.000000
0.028000	1.000000
0.030000	1.000000
0.032000	0.357211
0.034000	1.000000
0.036000	0.274834
0.038000	1.457984
0.040000	1.431340
0.042000	1.410524
0.044000	1.384654
0.046000	1.358814
0.048000	1.333059
0.050000	1.312489
0.052000	1.287633
0.054000	1.263422
0.056000	1.239188
0.058000	1.214679
0.060000	1.183609
0.062000	1.159894
0.064000	1.135970
0.066000	1.111967
0.068000	1.076931
0.070000	1.053023
0.072000	1.029496
0.074000	1.006114
0.076000	1.005525
0.078000	0.982678
0.080000	0.960463
0.082000	0.938507
0.084000	0.902671
0.086000	0.881877
0.088000	0.860226
0.090000	0.838461
0.092000	0.827606
0.094000	0.805919
0.096000	0.785120
0.098000	0.763807
0.100000	0.743724
0.102000	0.733532
0.104000	0.713520
0.106000	0.693504
0.108000	0.674162
0.110000	0.631095
0.112000	0.611513
0.114000	0.591647
0.116000	0.572059
0.118000	0.565045
0.120000	0.546175
0.122000	0.527504
0.124000	0.508842
0.126000	0.493543
0.128000	0.475468
0.130000	0.457761
0.132000	0.439545
0.134000	0.421834
0.136000	0.408078
0.138000	0.390180
0.140000	0.373335
0.142000	0.355524
0.144000	0.324089
0.146000	0.306833
0.148000	0.290129
0.150000	0.273198
0.152000	0.276294
0.154000	0.260005
0.156000	0.244265
0.158000	0.228174
0.160000	0.201532
0.162000	0.185499
0.164000	0.169482
0.166000	0.154471
0.168000	0.138755
0.170000	0.113832
0.172000	0.099300
0.174000	0.084545
0.176000	0.069469
0.178000	0.069452
0.180000	0.054543
0.182000	0.041336
0.184000	0.027873
0.186000	0.014057
0.188000	0.000357
0.190000	0.014117
0.192000	0.028218
0.194000	0.026987
0.196000	0.040954
0.198000	0.054830
0.200000	0.067354
0.202000	0.080746
0.204000	0.112260
0.206000	0.126114
0.208000	0.139048
0.210000	0.152437
0.212000	0.171197
0.214000	0.183690
0.216000	0.195348
0.218000	0.207057
0.220000	0.214511
0.222000	0.225846
0.224000	0.237529
0.226000	0.249142
0.228000	0.259966
0.230000	0.271696
0.232000	0.283011
0.234000	0.293648
0.236000	0.305186
0.238000	0.312015
0.240000	0.322863
0.242000	0.332741
0.244000	0.342314
0.246000	0.358089
0.248000	0.368355
0.250000	0.378058
0.252000	0.388376
0.254000	0.398877
0.256000	0.408519
0.258000	0.417282
0.260000	0.426867
0.262000	0.436607
0.264000	0.445918
0.266000	0.454964
0.268000	0.464370
0.270000	0.474736
0.272000	0.486444
0.274000	0.495274
0.276000	0.504453
0.278000	0.512440
0.280000	0.521619
0.282000	0.521973
0.284000	0.530763
0.286000	0.538898
0.288000	0.546936
0.290000	0.558392
0.292000	0.566451
0.294000	0.574625
0.296000	0.582492
0.298000	0.587908
0.300000	0.595887
0.302000	0.603391
0.304000	0.611473
0.306000	0.618627
0.308000	0.623168
0.310000	0.630462
0.312000	0.637697
0.314000	0.645155
0.316000	0.645626
0.318000	0.654357
0.320000	0.660675
0.322000	0.667141
0.324000	0.670376
0.326000	0.677088
0.328000	0.683459
0.330000	0.689573
0.332000	0.710652
0.334000	0.716721
0.336000	0.722276
0.338000	0.728088
0.340000	0.728290
0.342000	0.734281
0.344000	0.739580
0.346000	0.745345
0.348000	0.750525
0.350000	0.750684
0.352000	0.762768
0.354000	0.768211
0.356000	0.773326
0.358000	0.771264
0.360000	0.775926
0.362000	0.780923
0.364000	0.785908
0.366000	0.788441
0.368000	0.793019
0.370000	0.797301
0.372000	0.801689
0.374000	0.819745
0.376000	0.824214
0.378000	0.828556
0.380000	0.832933
0.382000	0.836851
0.384000	0.845180
0.386000	0.849060
0.388000	0.853929
0.390000	0.857448
0.392000	0.846977
0.394000	0.850945
0.396000	0.854658
0.398000	0.858039
