0.000000	1.000000
0.100000	0.754006
0.200000	0.079029
0.300000	0.592207
0.400000	0.868851
0.500000	0.938000
0.600000	0.969545
0.700000	0.908574
0.800000	0.803268
0.900000	0.684969
1.000000	0.572442
1.100000	0.453505
1.200000	0.329782
1.300000	0.193345
1.400000	0.027308
1.500000	0.165855
1.600000	0.402014
1.700000	0.661832
1.800000	0.972022
1.900000	1.321441
2.000000	1.711505
2.100000	2.125623
2.200000	2.594603
2.300000	3.103264
2.400000	3.604753
2.500000	3.992843
2.600000	4.160150
2.700000	4.062501
2.800000	3.830117
2.900000	3.484917
3.000000	3.093541
3.100000	2.694752
3.200000	2.298970
3.300000	1.927678
3.400000	1.581712
3.500000	1.263604
3.600000	0.959774
3.700000	0.690287
3.800000	0.448719
3.900000	0.231511
4.000000	0.042431
4.100000	0.127132
4.200000	0.279831
4.300000	0.414089
4.400000	0.529951
4.500000	0.635639
4.600000	0.722059
4.700000	0.804210
4.800000	0.874955
4.900000	0.939837
5.000000	0.997258
5.100000	1.046821
5.200000	1.091933
5.300000	1.131464
5.400000	1.170717
5.500000	1.199218
5.600000	1.226790
5.700000	1.248521
5.800000	1.266251
5.900000	1.284717
6.000000	1.299722
6.100000	1.314417
6.200000	1.330537
6.300000	1.341387
6.400000	1.352409
6.500000	1.359240
6.600000	1.366288
6.700000	1.373873
6.800000	1.379616
6.900000	1.384315
7.000000	1.389344
7.100000	1.392901
7.200000	1.395744
7.300000	1.398462
7.400000	1.400633
7.500000	1.401911
7.600000	1.403151
7.700000	1.404650
7.800000	1.404596
7.900000	1.403949
8.000000	1.403560
8.100000	1.400833
8.200000	1.399703
8.300000	1.398833
8.400000	1.398477
8.500000	1.403031
8.600000	1.402458
8.700000	1.400296
8.800000	1.397485
8.900000	1.392247
9.000000	1.390758
9.100000	1.389624
9.200000	1.388752
9.300000	1.385840
9.400000	1.383599
9.500000	1.381891
9.600000	1.378163
9.700000	1.375811
9.800000	1.374083
9.900000	1.371888
10.000000	1.370875
